salesorderid,salesorderitem,productid,currency_item,grossamount_item,netamount_item,taxamount_item,quantity,quantityunit,deliverydate,createdby,createdat,fiscalyearperiod,partnerid,salesorg,grossamount_order,netamount_order,taxamount_order,deliverystatus,companyname,prodcategoryid,city,street,country,region,latitude,longitude,short_descr
500000290,10,CC-1021,USD,1144,1001.0,143.0,1,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,CC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Cyclo-cross Bike
500000290,20,EB-1136,USD,5000,4375.0,625.0,9,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,EB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,eBike
500000290,30,RC-1055,USD,1999,1749.125,249.875,8,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,RC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Racing Bike
500000290,40,EB-1133,USD,2250,1968.75,281.25,8,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,EB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,eBike
500000290,50,DB-1083,USD,1199,1049.125,149.875,8,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,DB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Downhill Bike
500000290,60,CC-1023,USD,1361,1190.875,170.125,2,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,CC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Cyclo-cross Bike
500000290,70,BX-1013,USD,449,392.875,56.125,1,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,BX,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,BMX
500000290,80,EB-1133,USD,2250,1968.75,281.25,6,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,EB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,eBike
500000290,90,MB-1033,USD,3999,3499.125,499.875,6,EA,2019-05-08,2,2019-04-20,2019004,100000005,EMEA,130393,114093.875,16299.125,C,Alpha AG,MB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Mountain Bike
500000291,10,EB-1136,USD,5000,4375.0,625.0,3,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,EB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,eBike
500000291,20,DB-1083,USD,1199,1049.125,149.875,10,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,DB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Downhill Bike
500000291,30,BX-1014,USD,799,699.125,99.875,9,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,BX,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,BMX
500000291,40,EB-1136,USD,5000,4375.0,625.0,6,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,EB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,eBike
500000291,50,MB-1033,USD,3999,3499.125,499.875,10,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,MB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Mountain Bike
500000291,60,CB-1162,USD,400,350.0,50.0,1,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,CB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Cruiser
500000291,70,CC-1021,USD,1144,1001.0,143.0,1,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,CC,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Cyclo-cross Bike
500000291,80,HB-1173,USD,649,567.875,81.125,6,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,HB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Hybrid Bike
500000291,90,HB-1172,USD,799,699.125,99.875,7,EA,2019-05-13,3,2019-04-22,2019004,100000006,EMEA,115202,100801.75,14400.25,C,BuchungsKreis 1010,HB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Hybrid Bike
500000292,10,DB-1083,USD,1199,1049.125,149.875,8,EA,2019-05-17,7,2019-04-23,2019004,100000032,AMER,14095,12333.125,1761.875,C,Wichita Sport,DB,Iroquois,Elgin Street,CA,AMER,44.845124,-75.31828,Downhill Bike
500000292,20,RO-1003,USD,721,630.875,90.125,5,EA,2019-05-17,7,2019-04-23,2019004,100000032,AMER,14095,12333.125,1761.875,C,Wichita Sport,RO,Iroquois,Elgin Street,CA,AMER,44.845124,-75.31828,Road Bike
500000292,30,BX-1013,USD,449,392.875,56.125,2,EA,2019-05-17,7,2019-04-23,2019004,100000032,AMER,14095,12333.125,1761.875,C,Wichita Sport,BX,Iroquois,Elgin Street,CA,AMER,44.845124,-75.31828,BMX
500000293,10,MB-1031,USD,649,567.875,81.125,7,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,MB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Mountain Bike
500000293,20,EB-1135,USD,3000,2625.0,375.0,10,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,EB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,eBike
500000293,30,BX-1014,USD,799,699.125,99.875,3,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,BX,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,BMX
500000293,40,RC-1053,USD,4599,4024.125,574.875,3,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000293,50,RO-1001,USD,525,459.375,65.625,7,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,RO,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Road Bike
500000293,60,RC-1055,USD,1999,1749.125,249.875,9,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000293,70,RC-1055,USD,1999,1749.125,249.875,10,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000293,80,RC-1052,USD,3999,3499.125,499.875,3,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000293,90,CB-1161,USD,399,349.125,49.875,2,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,CB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Cruiser
500000293,100,RC-1053,USD,4599,4024.125,574.875,4,EA,2019-05-11,12,2019-04-26,2019004,100000004,AMER,123584,108136.0,15448.0,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000294,10,HB-1171,USD,699,611.625,87.375,4,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,HB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Hybrid Bike
500000294,20,BX-1015,USD,299,261.625,37.375,6,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,BX,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,BMX
500000294,30,CB-1163,USD,288,252.0,36.0,1,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,CB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Cruiser
500000294,40,BX-1015,USD,299,261.625,37.375,2,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,BX,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,BMX
500000294,50,RC-1057,USD,4999,4374.125,624.875,4,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,RC,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Racing Bike
500000294,60,DB-1083,USD,1199,1049.125,149.875,4,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,DB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Downhill Bike
500000294,70,EB-1135,USD,3000,2625.0,375.0,8,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,EB,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,eBike
500000294,80,RC-1051,USD,2499,2186.625,312.375,5,EA,2019-05-12,8,2019-04-29,2019004,100000006,EMEA,66763,58417.625,8345.375,C,BuchungsKreis 1010,RC,Trimport,Luetzowplatz,DE,EMEA,49.908759,6.578609,Racing Bike
500000295,10,BX-1015,USD,299,261.625,37.375,6,EA,2019-05-18,8,2019-04-29,2019004,100000011,EMEA,36979,32356.625,4622.375,C,Bike On,BX,Stanton Wick,Pier Road,GB,EMEA,51.355959,-2.557565,BMX
500000295,20,BX-1014,USD,799,699.125,99.875,5,EA,2019-05-18,8,2019-04-29,2019004,100000011,EMEA,36979,32356.625,4622.375,C,Bike On,BX,Stanton Wick,Pier Road,GB,EMEA,51.355959,-2.557565,BMX
500000295,30,EB-1134,USD,4800,4200.0,600.0,4,EA,2019-05-18,8,2019-04-29,2019004,100000011,EMEA,36979,32356.625,4622.375,C,Bike On,EB,Stanton Wick,Pier Road,GB,EMEA,51.355959,-2.557565,eBike
500000295,40,DB-1083,USD,1199,1049.125,149.875,10,EA,2019-05-18,8,2019-04-29,2019004,100000011,EMEA,36979,32356.625,4622.375,C,Bike On,DB,Stanton Wick,Pier Road,GB,EMEA,51.355959,-2.557565,Downhill Bike
500000296,10,RC-1055,USD,1999,1749.125,249.875,10,EA,2019-05-20,3,2019-04-29,2019004,100000039,EMEA,96921,84805.875,12115.125,C,Eiffel Bikes,RC,Paris,rue Nationale,FR,EMEA,48.827364,2.366021,Racing Bike
500000296,20,BX-1012,USD,399,349.125,49.875,7,EA,2019-05-20,3,2019-04-29,2019004,100000039,EMEA,96921,84805.875,12115.125,C,Eiffel Bikes,BX,Paris,rue Nationale,FR,EMEA,48.827364,2.366021,BMX
500000296,30,RC-1052,USD,3999,3499.125,499.875,8,EA,2019-05-20,3,2019-04-29,2019004,100000039,EMEA,96921,84805.875,12115.125,C,Eiffel Bikes,RC,Paris,rue Nationale,FR,EMEA,48.827364,2.366021,Racing Bike
500000296,40,CC-1021,USD,1144,1001.0,143.0,8,EA,2019-05-20,3,2019-04-29,2019004,100000039,EMEA,96921,84805.875,12115.125,C,Eiffel Bikes,CC,Paris,rue Nationale,FR,EMEA,48.827364,2.366021,Cyclo-cross Bike
500000296,50,RC-1054,USD,5499,4811.625,687.375,6,EA,2019-05-20,3,2019-04-29,2019004,100000039,EMEA,96921,84805.875,12115.125,C,Eiffel Bikes,RC,Paris,rue Nationale,FR,EMEA,48.827364,2.366021,Racing Bike
500000297,10,EB-1131,USD,1500,1312.5,187.5,1,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,EB,Chicago,University Drive,US,AMER,41.874591,-87.627303,eBike
500000297,20,EB-1135,USD,3000,2625.0,375.0,3,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,EB,Chicago,University Drive,US,AMER,41.874591,-87.627303,eBike
500000297,30,BX-1015,USD,299,261.625,37.375,8,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,BX,Chicago,University Drive,US,AMER,41.874591,-87.627303,BMX
500000297,40,BX-1011,USD,249,217.875,31.125,6,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,BX,Chicago,University Drive,US,AMER,41.874591,-87.627303,BMX
500000297,50,DB-1083,USD,1199,1049.125,149.875,6,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,DB,Chicago,University Drive,US,AMER,41.874591,-87.627303,Downhill Bike
500000297,60,HB-1175,USD,899,786.625,112.375,3,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,HB,Chicago,University Drive,US,AMER,41.874591,-87.627303,Hybrid Bike
500000297,70,CC-1023,USD,1361,1190.875,170.125,8,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,CC,Chicago,University Drive,US,AMER,41.874591,-87.627303,Cyclo-cross Bike
500000297,80,MB-1034,USD,2499,2186.625,312.375,7,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,MB,Chicago,University Drive,US,AMER,41.874591,-87.627303,Mountain Bike
500000297,90,EB-1131,USD,1500,1312.5,187.5,9,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,EB,Chicago,University Drive,US,AMER,41.874591,-87.627303,eBike
500000297,100,CB-1162,USD,400,350.0,50.0,6,EA,2019-05-19,11,2019-05-01,2019005,100000003,AMER,68558,59988.25,8569.75,C,Atlanta Corp Inc,CB,Chicago,University Drive,US,AMER,41.874591,-87.627303,Cruiser
500000298,10,CC-1022,USD,1200,1050.0,150.0,8,EA,2019-05-30,2,2019-05-02,2019005,100000028,EMEA,13345,11676.875,1668.125,C,Palm Beach Bike World,CC,Dubai,Box No. 30134,DU,EMEA,24.956728,55.120386,Cyclo-cross Bike
500000298,20,EB-1131,USD,1500,1312.5,187.5,1,EA,2019-05-30,2,2019-05-02,2019005,100000028,EMEA,13345,11676.875,1668.125,C,Palm Beach Bike World,EB,Dubai,Box No. 30134,DU,EMEA,24.956728,55.120386,eBike
500000298,30,BX-1013,USD,449,392.875,56.125,5,EA,2019-05-30,2,2019-05-02,2019005,100000028,EMEA,13345,11676.875,1668.125,C,Palm Beach Bike World,BX,Dubai,Box No. 30134,DU,EMEA,24.956728,55.120386,BMX
500000299,10,RC-1055,USD,1999,1749.125,249.875,6,EA,2019-05-25,4,2019-05-04,2019005,100000019,APJ,110679,96844.125,13834.875,C,eBike 100,RC,Canberra,Quayside Vista,AU,APJ,-35.278051,149.124245,Racing Bike
500000299,20,RC-1056,USD,2499,2186.625,312.375,8,EA,2019-05-25,4,2019-05-04,2019005,100000019,APJ,110679,96844.125,13834.875,C,eBike 100,RC,Canberra,Quayside Vista,AU,APJ,-35.278051,149.124245,Racing Bike
500000299,30,EB-1134,USD,4800,4200.0,600.0,10,EA,2019-05-25,4,2019-05-04,2019005,100000019,APJ,110679,96844.125,13834.875,C,eBike 100,EB,Canberra,Quayside Vista,AU,APJ,-35.278051,149.124245,eBike
500000299,40,RC-1057,USD,4999,4374.125,624.875,6,EA,2019-05-25,4,2019-05-04,2019005,100000019,APJ,110679,96844.125,13834.875,C,eBike 100,RC,Canberra,Quayside Vista,AU,APJ,-35.278051,149.124245,Racing Bike
500000299,50,HB-1171,USD,699,611.625,87.375,1,EA,2019-05-25,4,2019-05-04,2019005,100000019,APJ,110679,96844.125,13834.875,C,eBike 100,HB,Canberra,Quayside Vista,AU,APJ,-35.278051,149.124245,Hybrid Bike
500000300,10,MB-1031,USD,649,567.875,81.125,7,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,MB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Mountain Bike
500000300,20,EB-1135,USD,3000,2625.0,375.0,9,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,EB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,eBike
500000300,30,RC-1055,USD,1999,1749.125,249.875,2,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000300,40,HB-1173,USD,649,567.875,81.125,7,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,HB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Hybrid Bike
500000300,50,RC-1052,USD,3999,3499.125,499.875,3,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000300,60,EB-1135,USD,3000,2625.0,375.0,6,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,EB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,eBike
500000300,70,RC-1054,USD,5499,4811.625,687.375,7,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,RC,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Racing Bike
500000300,80,EB-1131,USD,1500,1312.5,187.5,6,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,EB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,eBike
500000300,90,MB-1033,USD,3999,3499.125,499.875,7,EA,2019-05-11,9,2019-05-07,2019005,100000004,AMER,145567,127371.125,18195.875,C,Bike World Inc,MB,Ocala,Bagwell Avenue,US,AMER,29.183977,-82.118413,Mountain Bike
500000301,10,BX-1012,USD,399,349.125,49.875,1,EA,2019-06-04,2,2019-05-08,2019005,100000013,EMEA,20968,18347.0,2621.0,C,G&M Bicycle,BX,Stonestreet Green,Broomfield Place,GB,EMEA,51.098513,0.950137,BMX
500000301,20,BX-1016,USD,319,279.125,39.875,1,EA,2019-06-04,2,2019-05-08,2019005,100000013,EMEA,20968,18347.0,2621.0,C,G&M Bicycle,BX,Stonestreet Green,Broomfield Place,GB,EMEA,51.098513,0.950137,BMX
500000301,30,EB-1133,USD,2250,1968.75,281.25,9,EA,2019-06-04,2,2019-05-08,2019005,100000013,EMEA,20968,18347.0,2621.0,C,G&M Bicycle,EB,Stonestreet Green,Broomfield Place,GB,EMEA,51.098513,0.950137,eBike
500000302,10,MB-1032,USD,1299,1136.625,162.375,1,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,MB,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,Mountain Bike
500000302,20,HB-1173,USD,649,567.875,81.125,7,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,HB,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,Hybrid Bike
500000302,30,BX-1013,USD,449,392.875,56.125,2,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,BX,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,BMX
500000302,40,EB-1131,USD,1500,1312.5,187.5,5,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,EB,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,eBike
500000302,50,CB-1163,USD,288,252.0,36.0,6,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,CB,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,Cruiser
500000302,60,EB-1134,USD,4800,4200.0,600.0,5,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,EB,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,eBike
500000302,70,DB-1083,USD,1199,1049.125,149.875,7,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,DB,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,Downhill Bike
500000302,80,BX-1016,USD,319,279.125,39.875,9,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,BX,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,BMX
500000302,90,CC-1023,USD,1361,1190.875,170.125,1,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,CC,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,Cyclo-cross Bike
500000302,100,CC-1022,USD,1200,1050.0,150.0,8,EA,2019-05-31,6,2019-05-10,2019005,100000037,EMEA,62193,54418.875,7774.125,C,E bike 201,CC,Besanon, rue Jean Vilar,FR,EMEA,47.242859,6.035751,Cyclo-cross Bike
500000303,10,RC-1057,USD,4999,4374.125,624.875,10,EA,2019-05-15,13,2019-05-12,2019005,100000002,AMER,74136,64869.0,9267.0,C,Arena Sports Inc,RC,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Racing Bike
500000303,20,CC-1021,USD,1144,1001.0,143.0,8,EA,2019-05-15,13,2019-05-12,2019005,100000002,AMER,74136,64869.0,9267.0,C,Arena Sports Inc,CC,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Cyclo-cross Bike
500000303,30,RC-1056,USD,2499,2186.625,312.375,6,EA,2019-05-15,13,2019-05-12,2019005,100000002,AMER,74136,64869.0,9267.0,C,Arena Sports Inc,RC,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Racing Bike
500000304,10,BX-1016,USD,319,279.125,39.875,10,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,BX,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,BMX
500000304,20,RC-1052,USD,3999,3499.125,499.875,4,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,RC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Racing Bike
500000304,30,EB-1134,USD,4800,4200.0,600.0,2,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,EB,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,eBike
500000304,40,RC-1056,USD,2499,2186.625,312.375,3,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,RC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Racing Bike
500000304,50,DB-1082,USD,1250,1093.75,156.25,4,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,DB,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Downhill Bike
500000304,60,RO-1002,USD,689,602.875,86.125,8,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,RO,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Road Bike
500000304,70,RC-1057,USD,4999,4374.125,624.875,9,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,RC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Racing Bike
500000304,80,CC-1021,USD,1144,1001.0,143.0,3,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,CC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Cyclo-cross Bike
500000304,90,BX-1013,USD,449,392.875,56.125,1,EA,2019-05-26,12,2019-05-15,2019005,100000033,AMER,95667,83708.625,11958.375,C,Move by Bike,BX,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,BMX
500000305,10,MB-1033,USD,3999,3499.125,499.875,5,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,MB,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Mountain Bike
500000305,20,BX-1011,USD,249,217.875,31.125,5,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,BX,Borden,St. John Street,CA,AMER,47.595469,-52.703448,BMX
500000305,30,EB-1137,USD,7900,6912.5,987.5,10,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,EB,Borden,St. John Street,CA,AMER,47.595469,-52.703448,eBike
500000305,40,RC-1052,USD,3999,3499.125,499.875,2,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,RC,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Racing Bike
500000305,50,MB-1033,USD,3999,3499.125,499.875,4,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,MB,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Mountain Bike
500000305,60,RC-1057,USD,4999,4374.125,624.875,3,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,RC,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Racing Bike
500000305,70,EB-1132,USD,1900,1662.5,237.5,6,EA,2019-06-13,7,2019-05-15,2019005,100000030,AMER,150631,131802.125,18828.875,C,Hudson SportsTec,EB,Borden,St. John Street,CA,AMER,47.595469,-52.703448,eBike
500000306,10,RO-1002,USD,689,602.875,86.125,6,EA,2019-05-24,2,2019-05-16,2019005,100000035,EMEA,92625,81046.875,11578.125,C,YourCycleShop,RO,Chelles,rue Ernest Renan,FR,EMEA,48.878471,2.58987,Road Bike
500000306,20,EB-1132,USD,1900,1662.5,237.5,10,EA,2019-05-24,2,2019-05-16,2019005,100000035,EMEA,92625,81046.875,11578.125,C,YourCycleShop,EB,Chelles,rue Ernest Renan,FR,EMEA,48.878471,2.58987,eBike
500000306,30,RC-1052,USD,3999,3499.125,499.875,5,EA,2019-05-24,2,2019-05-16,2019005,100000035,EMEA,92625,81046.875,11578.125,C,YourCycleShop,RC,Chelles,rue Ernest Renan,FR,EMEA,48.878471,2.58987,Racing Bike
500000306,40,MB-1034,USD,2499,2186.625,312.375,4,EA,2019-05-24,2,2019-05-16,2019005,100000035,EMEA,92625,81046.875,11578.125,C,YourCycleShop,MB,Chelles,rue Ernest Renan,FR,EMEA,48.878471,2.58987,Mountain Bike
